entity_index,byte_offset,updateType,highGuid,highGuidName,subType,guid_lo,guid_hi,objectType,objectTypeName,valuesSize,fragmentCount,fragments,raw_bytes
418,0x3DC71,1,8,Creature,1,0x02a7aa001adfa3b1,0x203cad55e0e8fe00,5,Unit,-1,-1,<UNPARSED>,840000effeb1a3df1aaaa702fee8e055ad3c200100000000000000000000008779979140c90345c71fafc3e6a5c242cbfd9c4000000000000000000000000000
419,0x3E011,1,55,Housing,4,0x0000000000006cf0,0xdc80000100000000,18,HousingEntity,906,1,FNeighborhoodMirrorData_C,
420,0x3E3AF,1,55,Housing,3,0x0000000004014031,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
421,0x3E3FE,1,11,GameObject,1,0x02a7aa00015fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
422,0x3E4B9,1,11,GameObject,1,0x02a7aa000f5fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
423,0x3E574,1,11,GameObject,1,0x02a7aa00075fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
424,0x3E62F,1,11,GameObject,1,0x02a7aa00055fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
425,0x3E6EA,1,8,Creature,1,0x02a7aa0003dfa3b1,0x203cad55e0e5ef80,5,Unit,-1,-1,<UNPARSED>,840000efffb1a3df03aaa70280efe5e055ad3c200000000000000000000000008779979172090e45383190c39e69e94270231c40000000000000000000000000
426,0x3F4B0,1,55,Housing,3,0x0000000005a86fc2,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
427,0x3F4FF,1,11,GameObject,1,0x02a7aa00005fa3b1,0x2c3cad55e255e2c0,8,GameObject,113,2,"CGObject,Tag_GameObject",
428,0x3F5A5,1,8,Creature,1,0x02a7aa00025fa3b2,0x203cad55e0f18080,5,Unit,-1,-1,<UNPARSED>,940000efffb2a35f02aaa7028080f1e055ad3c20010200000000000000000000877997915552064555fd8dc3071bc642097fe53f000000000000000000000000
429,0x3FFB9,1,55,Housing,3,0x00000000044fce18,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
430,0x40008,1,11,GameObject,1,0x02a7aa00005fa3b1,0x2c3cad55e255e280,8,GameObject,113,2,"CGObject,Tag_GameObject",
431,0x400AE,1,55,Housing,3,0x0000000016bae6b2,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
432,0x400FD,1,11,GameObject,1,0x02a7aa00035fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
433,0x401B8,1,11,GameObject,1,0x02a7aa00005fa3b0,0x2c3cad55e23afec0,8,GameObject,113,2,"CGObject,Tag_GameObject",
434,0x4025E,1,55,Housing,3,0x0000000004ff1ced,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
435,0x402AD,1,11,GameObject,1,0x02a7aa0000dfa3b0,0x2c3cad55e230f800,8,GameObject,113,2,"CGObject,Tag_GameObject",
436,0x40352,1,55,Housing,3,0x00000000001e8651,0xdc60000000008007,18,HousingEntity,55,1,FHousingPlayerHouse_C,
437,0x4039F,1,11,GameObject,1,0x02a7aa0000dfa3b0,0x2c3cad55e232c500,8,GameObject,113,2,"CGObject,Tag_GameObject",
438,0x40444,1,55,Housing,3,0x0000000003089f08,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
439,0x40493,1,11,GameObject,1,0x02a7aa0001dfa3b3,0x2c3cad55e22f5800,8,GameObject,113,2,"CGObject,Tag_GameObject",
440,0x40539,1,8,Creature,1,0x02a7aa00025fa3b2,0x203cad55e0e58340,5,Unit,-1,-1,<UNPARSED>,840000efffb2a35f02aaa7024083e5e055ad3c20000000000000000000000000877997917ac50945913396c3d0a0c842c0839740000000000000000000000000
441,0x40D96,1,55,Housing,3,0x0000000003169b5f,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
442,0x40DE5,1,55,Housing,3,0x00000000000905aa,0xdc60000000008007,18,HousingEntity,55,1,FHousingPlayerHouse_C,
443,0x40E32,1,11,GameObject,1,0x02a7aa0014dfa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
444,0x40EED,1,8,Creature,1,0x02a7aa0002dfa3af,0x203cad55e0e58200,5,Unit,-1,-1,<UNPARSED>,840000effeafa3df02aaa70282e5e055ad3c200100000000000000000000008779979145280a45ed2dbac35852ca4222f4c04000000000000000000000000000
445,0x412A5,1,55,Housing,2,0x0000000000000008,0xdc40000000000012,18,HousingEntity,86,3,"FHousingRoom_C,FMirroredPositionData_C,Tag_HousingRoom",
446,0x4131E,1,11,GameObject,1,0x02a7aa00005fa3b1,0x2c3cad55e23da240,8,GameObject,113,2,"CGObject,Tag_GameObject",
447,0x413C4,1,8,Creature,1,0x02a7aa00015fa3af,0x203cad55e0ef3b40,5,Unit,-1,-1,<UNPARSED>,840000efffafa35f01aaa702403befe055ad3c200000000000000000000000008779979124f70c45aba2adc394e8cb42cec6b040000000000000000000000000
448,0x41B50,1,55,Housing,3,0x0000000000016b30,0xdc60000000008007,18,HousingEntity,55,1,FHousingPlayerHouse_C,
449,0x41B9D,1,55,Housing,3,0x00000000037506db,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
450,0x41BEC,1,8,Creature,1,0x02a7aa0005dfa3b1,0x203cad55e0e58240,5,Unit,-1,-1,<UNPARSED>,840000efffb1a3df05aaa7024082e5e055ad3c2001000000000000000000000087799791cb8c04456d42a1c364b5c14250567f40000000000000000000000000
451,0x41F8E,1,55,Housing,3,0x0000000000166058,0xdc60000000008007,18,HousingEntity,55,1,FHousingPlayerHouse_C,
452,0x41FDB,1,55,Housing,3,0x0000000003258027,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
453,0x4202A,1,11,GameObject,1,0x02a7aa0017dfa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
454,0x420E5,1,8,Creature,1,0x02a7aa000d5fa3b0,0x203cad55e0e57c40,5,Unit,-1,-1,<UNPARSED>,840000efffb0a35f0daaa702407ce5e055ad3c2001000000000000000000000087799791c72d0c451d8bcbc34e31ce423dd72c40000000000000000000000000
455,0x42539,1,55,Housing,3,0x000000000479d339,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
456,0x42588,1,11,GameObject,1,0x02a7aa0019dfa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
457,0x42643,1,11,GameObject,1,0x02a7aa000d5fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
458,0x426FE,1,11,GameObject,1,0x02a7aa00005fa3b2,0x2c3cad55e23da240,8,GameObject,113,2,"CGObject,Tag_GameObject",
459,0x427A4,1,8,Creature,1,0x02a7aa0009dfa3b0,0x203cad55e0f18080,5,Unit,-1,-1,<UNPARSED>,940000efffb0a3df09aaa7028080f1e055ad3c2001020000000000000000000087799791d5940845e4149ec37cefd242cf79d13f000000000000000000000000
460,0x4335A,1,55,Housing,3,0x000000003ae507bd,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
461,0x433A9,1,11,GameObject,1,0x02a7aa0007dfa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
462,0x43464,1,11,GameObject,1,0x02a7aa001b5fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
463,0x4351F,1,55,Housing,3,0x000000000317c366,0xdc60000000010007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
464,0x4356E,1,11,GameObject,1,0x02a7aa00005fa3b2,0x2c3cad55e23d9f80,8,GameObject,113,2,"CGObject,Tag_GameObject",
465,0x43614,1,8,Creature,1,0x02a7aa00005fa3b3,0x203cad55e0ef57c0,5,Unit,-1,-1,<UNPARSED>,940000e7ffb3a35faaa702c057efe055ad3c20000200000000000000000000877997910ebb02458e49acc3d86eb2426e133e4000000000000000000000000000
466,0x43D5B,1,55,Housing,3,0x00000000030a86cc,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
467,0x43DAA,1,11,GameObject,1,0x02a7aa0000dfa3b3,0x2c3cad55e255e280,8,GameObject,113,2,"CGObject,Tag_GameObject",
468,0x43E50,1,11,GameObject,1,0x02a7aa0000dfa3b2,0x2c3cad55e255e2c0,8,GameObject,113,2,"CGObject,Tag_GameObject",
469,0x43EF6,1,8,Creature,1,0x02a7aa00015fa3af,0x203cad55e0f18180,5,Unit,-1,-1,<UNPARSED>,940000efffafa35f01aaa7028081f1e055ad3c2001020000000000000000000087799791f2a80e45e4f6afc3abe0df4261ddb13e000000000000000000000000
470,0x444A6,1,55,Housing,3,0x000000000015310b,0xdc60000000008007,18,HousingEntity,55,1,FHousingPlayerHouse_C,
471,0x444F3,1,11,GameObject,1,0x02a7aa00015fa3b3,0x2c3cad55e232bec0,8,GameObject,113,2,"CGObject,Tag_GameObject",
472,0x4459A,1,11,GameObject,1,0x02a7aa0011dfa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
473,0x44655,1,8,Creature,1,0x02a7aa0004dfa3b1,0x203cad55e0e58240,5,Unit,-1,-1,<UNPARSED>,840000efffb1a3df04aaa7024082e5e055ad3c200100000000000000000000008779979160fc0d45e16291c35504e9428c906840000000000000000000000000
474,0x449F7,1,55,Housing,3,0x00000000030b701c,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
475,0x44A46,1,13,AreaTrigger,1,0x02a7aa00115fa3af,0x343cad55e0247b80,11,AreaTrigger,319,3,"CGObject,FHousingPlotAreaTrigger_C,Tag_AreaTrigger",
476,0x44BB3,1,55,Housing,3,0x000000000431f42e,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
477,0x44C02,1,11,GameObject,1,0x02a7aa000a5fa3af,0x2c3cad55e1be6d80,8,GameObject,133,3,"CGObject,FJamHousingCornerstone_C,Tag_GameObject",
478,0x44CBD,1,8,Creature,1,0x02a7aa00175fa3b1,0x203cad55e0e58480,5,Unit,-1,-1,<UNPARSED>,840000efffb1a35f17aaa7028084e5e055ad3c2001000000000000000000000087799791721d0a451d11bdc33ffcca425d31bd3f000000000000000000000000
479,0x4505F,1,55,Housing,3,0x0000000000196ffe,0xdc60000000008007,18,HousingEntity,55,1,FHousingPlayerHouse_C,
480,0x450AC,1,8,Creature,1,0x02a7aa0000dfa3b0,0x203cad55e0ef57c0,5,Unit,-1,-1,<UNPARSED>,940000e7ffb0a3dfaaa702c057efe055ad3c200002000000000000000000008779979155c70b458efbb4c31eafc842b086213f00000000000000000000000000
481,0x455F9,1,55,Housing,3,0x00000000037a6fea,0xdc60000000008007,18,HousingEntity,56,1,FHousingPlayerHouse_C,
482,0x45648,1,56,MeshObject,1,0x02a7aa00115fa3af,0xe03cad55f81ec800,14,MeshObject,-1,-1,<UNPARSED>,8000080000000001c1291240dc0000000000000000000000000000000000000000000000000000803f0000803f0378000000000213161fddff01207b60000000
483,0x457C0,1,57,Entity,1,0x02a7aa00255fa3af,0xe43cad55e0000000,18,HousingEntity,44,3,"FMirroredPositionData_C,Tag_HouseExteriorPiece,Tag_HouseExteriorRoot",
484,0x45807,1,56,MeshObject,1,0x02a7aa000ddfa3af,0xe03cad55f81ec800,14,MeshObject,-1,-1,<UNPARSED>,8000080000000001c1081240dc0000000000000000000000000000000000000000000000000000803f0000803f0378000000000213161fddff01207b60000000
485,0x458C3,1,57,Entity,1,0x02a7aa00055fa3af,0xe43cad55e0000000,18,HousingEntity,44,3,"FMirroredPositionData_C,Tag_HouseExteriorPiece,Tag_HouseExteriorRoot",
486,0x4590A,1,56,MeshObject,1,0x02a7aa0012dfa3af,0xe03cad55f81ec800,14,MeshObject,-1,-1,<UNPARSED>,8000080000000001c1141240dc0000000000000000000000000000000000000000000000000000803f0000803f0378000000000213161fddff01207b60000000
487,0x459C6,1,57,Entity,1,0x02a7aa00225fa3af,0xe43cad55e0000000,18,HousingEntity,44,3,"FMirroredPositionData_C,Tag_HouseExteriorPiece,Tag_HouseExteriorRoot",
488,0x45A0D,1,57,Entity,1,0x02a7aa001b5fa3af,0xe43cad55e0000000,18,HousingEntity,44,3,"FMirroredPositionData_C,Tag_HouseExteriorPiece,Tag_HouseExteriorRoot",
489,0x45A54,1,13,AreaTrigger,1,0x02a7aa00005fa3b4,0x343cad55e028a280,11,AreaTrigger,-1,-1,<UNPARSED>,83000000000000c6e90845f210a8c3d6f6c442000000000fa01705610cd40800000000000000000000000000000000e0057f000000190100000002d1ff018aa2
490,0x47650,1,57,Entity,1,0x02a7aa001bdfa3af,0xe43cad55e0000000,18,HousingEntity,52,1,FMirroredPositionData_C,
491,0x4769F,1,57,Entity,1,0x02a7aa0022dfa3af,0xe43cad55e0000000,18,HousingEntity,52,1,FMirroredPositionData_C,
492,0x476EE,1,57,Entity,1,0x02a7aa0025dfa3af,0xe43cad55e0000000,18,HousingEntity,52,1,FMirroredPositionData_C,
493,0x4773D,1,57,Entity,1,0x02a7aa0005dfa3af,0xe43cad55e0000000,18,HousingEntity,52,1,FMirroredPositionData_C,
494,0x4778C,1,11,GameObject,1,0x02a7aa000ddfa3af,0x2c3cad55e23cd400,8,GameObject,168,3,"CGObject,FMirroredPositionData_C,Tag_GameObject",
